Channel, Sequential, Size, Date 
0, 44331564, 20585, 2019-11-24 00:25:47
0, 44331624, 19418, 2019-11-24 00:25:49
0, 44331684, 20608, 2019-11-24 00:25:51
0, 44331744, 20455, 2019-11-24 00:25:53
0, 44331804, 21460, 2019-11-24 00:25:55
1, 44330628, 12937, 2019-11-24 00:25:27
1, 44330688, 11560, 2019-11-24 00:25:29
1, 44330748, 12936, 2019-11-24 00:25:31
1, 44330808, 11668, 2019-11-24 00:25:33
1, 44330868, 12917, 2019-11-24 00:25:35
1, 44330928, 13028, 2019-11-24 00:25:37
1, 44330988, 13047, 2019-11-24 00:25:39
1, 44331048, 12941, 2019-11-24 00:25:41
1, 44331108, 13041, 2019-11-24 00:25:43
1, 44331168, 11517, 2019-11-24 00:25:45
1, 44331228, 11503, 2019-11-24 00:25:47
1, 44331288, 13026, 2019-11-24 00:25:49
1, 44331348, 11562, 2019-11-24 00:25:51
1, 44331408, 12974, 2019-11-24 00:25:53
1, 44331468, 11646, 2019-11-24 00:25:55
3, 44329832, 7990, 2019-11-24 00:25:27
3, 44329892, 6977, 2019-11-24 00:25:29
3, 44329952, 8007, 2019-11-24 00:25:31
3, 44330012, 8047, 2019-11-24 00:25:33
3, 44330072, 8025, 2019-11-24 00:25:35
3, 44330132, 8084, 2019-11-24 00:25:37
3, 44330192, 8041, 2019-11-24 00:25:39
3, 44330252, 7846, 2019-11-24 00:25:41
3, 44330312, 7518, 2019-11-24 00:25:43
3, 44330372, 8038, 2019-11-24 00:25:45
3, 44330432, 7587, 2019-11-24 00:25:47
3, 44330492, 6950, 2019-11-24 00:25:49
3, 44330552, 7934, 2019-11-24 00:25:51
3, 44330612, 8072, 2019-11-24 00:25:53
3, 44330672, 7940, 2019-11-24 00:25:55
4, 44330777, 11100, 2019-11-24 00:25:27
4, 44330837, 11101, 2019-11-24 00:25:29
4, 44330897, 11080, 2019-11-24 00:25:31
4, 44330957, 12114, 2019-11-24 00:25:33
4, 44331017, 11162, 2019-11-24 00:25:35
4, 44331077, 11114, 2019-11-24 00:25:37
4, 44331137, 12413, 2019-11-24 00:25:39
4, 44331197, 10988, 2019-11-24 00:25:41
4, 44331257, 12233, 2019-11-24 00:25:43
4, 44331317, 12336, 2019-11-24 00:25:45
4, 44331377, 12227, 2019-11-24 00:25:47
4, 44331437, 10979, 2019-11-24 00:25:49
4, 44331497, 11076, 2019-11-24 00:25:51
4, 44331557, 12376, 2019-11-24 00:25:53
4, 44331617, 11076, 2019-11-24 00:25:55
5, 44329811, 10734, 2019-11-24 00:25:27
5, 44329871, 10697, 2019-11-24 00:25:29
5, 44329931, 10693, 2019-11-24 00:25:31
5, 44329991, 10767, 2019-11-24 00:25:33
5, 44330051, 10771, 2019-11-24 00:25:35
5, 44330111, 10854, 2019-11-24 00:25:37
5, 44330171, 10816, 2019-11-24 00:25:39
5, 44330231, 10755, 2019-11-24 00:25:41
5, 44330291, 10821, 2019-11-24 00:25:43
5, 44330351, 10824, 2019-11-24 00:25:45
5, 44330411, 10956, 2019-11-24 00:25:47
5, 44330471, 11046, 2019-11-24 00:25:49
5, 44330531, 9784, 2019-11-24 00:25:51
5, 44330591, 9807, 2019-11-24 00:25:53
5, 44330651, 10952, 2019-11-24 00:25:55
6, 44331031, 14801, 2019-11-24 00:25:27
6, 44331091, 13691, 2019-11-24 00:25:29
6, 44331151, 14608, 2019-11-24 00:25:31
6, 44331211, 16383, 2019-11-24 00:25:33
6, 44331271, 14807, 2019-11-24 00:25:35
6, 44331331, 13531, 2019-11-24 00:25:37
6, 44331391, 14682, 2019-11-24 00:25:39
6, 44331451, 13619, 2019-11-24 00:25:41
6, 44331511, 16347, 2019-11-24 00:25:43
6, 44331571, 13603, 2019-11-24 00:25:45
6, 44331631, 14629, 2019-11-24 00:25:47
6, 44331691, 13693, 2019-11-24 00:25:49
6, 44331751, 16479, 2019-11-24 00:25:51
6, 44331811, 13552, 2019-11-24 00:25:53
6, 44331871, 14567, 2019-11-24 00:25:55
2, 44329948, 12051, 2019-11-24 00:25:27
2, 44330008, 13473, 2019-11-24 00:25:29
2, 44330068, 13940, 2019-11-24 00:25:31
2, 44330128, 13560, 2019-11-24 00:25:33
2, 44330188, 13546, 2019-11-24 00:25:35
2, 44330248, 13571, 2019-11-24 00:25:37
2, 44330308, 13510, 2019-11-24 00:25:39
2, 44330368, 12083, 2019-11-24 00:25:41
2, 44330428, 12048, 2019-11-24 00:25:43
2, 44330488, 11964, 2019-11-24 00:25:45
2, 44330548, 13383, 2019-11-24 00:25:47
2, 44330608, 11940, 2019-11-24 00:25:49
2, 44330668, 12095, 2019-11-24 00:25:51
2, 44330728, 12058, 2019-11-24 00:25:53
2, 44330788, 12015, 2019-11-24 00:25:55
6, 44331931, 14679, 2019-11-24 00:25:57
6, 44331991, 16324, 2019-11-24 00:25:59
6, 44332051, 13517, 2019-11-24 00:26:1
6, 44332111, 13628, 2019-11-24 00:26:3
6, 44332171, 16398, 2019-11-24 00:26:5
6, 44332231, 16418, 2019-11-24 00:26:7
6, 44332291, 13657, 2019-11-24 00:26:9
6, 44332351, 14658, 2019-11-24 00:26:11
6, 44332411, 16397, 2019-11-24 00:26:13
6, 44332471, 14736, 2019-11-24 00:26:15
6, 44332531, 12678, 2019-11-24 00:26:17
6, 44332591, 13595, 2019-11-24 00:26:19
6, 44332651, 14823, 2019-11-24 00:26:21
6, 44332711, 14807, 2019-11-24 00:26:23
6, 44332771, 12798, 2019-11-24 00:26:25
6, 44332831, 13641, 2019-11-24 00:26:27
0, 44331864, 18957, 2019-11-24 00:25:57
0, 44331924, 21538, 2019-11-24 00:25:59
0, 44331984, 21576, 2019-11-24 00:26:1
0, 44332044, 21401, 2019-11-24 00:26:3
0, 44332104, 20266, 2019-11-24 00:26:5
0, 44332164, 21486, 2019-11-24 00:26:7
0, 44332224, 21513, 2019-11-24 00:26:9
0, 44332284, 21386, 2019-11-24 00:26:11
0, 44332344, 20365, 2019-11-24 00:26:13
0, 44332404, 21545, 2019-11-24 00:26:15
0, 44332464, 21653, 2019-11-24 00:26:17
0, 44332524, 20736, 2019-11-24 00:26:19
0, 44332584, 18164, 2019-11-24 00:26:21
0, 44332644, 20615, 2019-11-24 00:26:23
0, 44332704, 20416, 2019-11-24 00:26:25
0, 44332764, 19176, 2019-11-24 00:26:27
1, 44331528, 13110, 2019-11-24 00:25:57
1, 44331588, 13054, 2019-11-24 00:25:59
1, 44331648, 13070, 2019-11-24 00:26:1
1, 44331708, 11505, 2019-11-24 00:26:3
1, 44331768, 11640, 2019-11-24 00:26:5
1, 44331828, 13128, 2019-11-24 00:26:7
1, 44331888, 12931, 2019-11-24 00:26:9
1, 44331948, 13025, 2019-11-24 00:26:11
1, 44332008, 11581, 2019-11-24 00:26:13
1, 44332068, 12867, 2019-11-24 00:26:15
1, 44332128, 13108, 2019-11-24 00:26:17
1, 44332188, 11567, 2019-11-24 00:26:19
1, 44332248, 13003, 2019-11-24 00:26:21
1, 44332308, 11476, 2019-11-24 00:26:23
1, 44332368, 13057, 2019-11-24 00:26:25
1, 44332428, 11644, 2019-11-24 00:26:27
4, 44331677, 11127, 2019-11-24 00:25:57
4, 44331737, 12369, 2019-11-24 00:25:59
4, 44331797, 11066, 2019-11-24 00:26:1
4, 44331857, 12443, 2019-11-24 00:26:3
4, 44331917, 12326, 2019-11-24 00:26:5
4, 44331977, 11230, 2019-11-24 00:26:7
4, 44332037, 12409, 2019-11-24 00:26:9
4, 44332097, 12279, 2019-11-24 00:26:11
4, 44332157, 11011, 2019-11-24 00:26:13
4, 44332217, 12246, 2019-11-24 00:26:15
4, 44332277, 11105, 2019-11-24 00:26:17
4, 44332337, 10999, 2019-11-24 00:26:19
4, 44332397, 11041, 2019-11-24 00:26:21
4, 44332457, 11165, 2019-11-24 00:26:23
4, 44332517, 12322, 2019-11-24 00:26:25
4, 44332577, 11075, 2019-11-24 00:26:27
3, 44330732, 8050, 2019-11-24 00:25:57
3, 44330792, 7981, 2019-11-24 00:25:59
3, 44330852, 7939, 2019-11-24 00:26:1
3, 44330912, 7995, 2019-11-24 00:26:3
3, 44330972, 7965, 2019-11-24 00:26:5
3, 44331032, 7724, 2019-11-24 00:26:7
3, 44331092, 7994, 2019-11-24 00:26:9
3, 44331152, 7621, 2019-11-24 00:26:11
3, 44331212, 7911, 2019-11-24 00:26:13
3, 44331272, 8046, 2019-11-24 00:26:15
3, 44331332, 8014, 2019-11-24 00:26:17
3, 44331392, 8116, 2019-11-24 00:26:19
3, 44331452, 8012, 2019-11-24 00:26:21
3, 44331512, 8120, 2019-11-24 00:26:23
3, 44331572, 7978, 2019-11-24 00:26:25
3, 44331632, 7945, 2019-11-24 00:26:27
5, 44330711, 10886, 2019-11-24 00:25:57
5, 44330771, 10887, 2019-11-24 00:25:59
5, 44330831, 10879, 2019-11-24 00:26:1
5, 44330891, 9641, 2019-11-24 00:26:3
5, 44330951, 9608, 2019-11-24 00:26:5
5, 44331011, 10768, 2019-11-24 00:26:7
5, 44331071, 10708, 2019-11-24 00:26:9
5, 44331131, 9448, 2019-11-24 00:26:11
5, 44331191, 10685, 2019-11-24 00:26:13
5, 44331251, 10689, 2019-11-24 00:26:15
5, 44331311, 10718, 2019-11-24 00:26:17
5, 44331371, 10711, 2019-11-24 00:26:19
5, 44331431, 10750, 2019-11-24 00:26:21
5, 44331491, 10722, 2019-11-24 00:26:23
5, 44331551, 10744, 2019-11-24 00:26:25
5, 44331611, 10794, 2019-11-24 00:26:27
2, 44330848, 13426, 2019-11-24 00:25:57
2, 44330908, 13403, 2019-11-24 00:25:59
2, 44330968, 13525, 2019-11-24 00:26:1
2, 44331028, 13463, 2019-11-24 00:26:3
2, 44331088, 11802, 2019-11-24 00:26:5
2, 44331148, 13520, 2019-11-24 00:26:7
2, 44331208, 13652, 2019-11-24 00:26:9
2, 44331268, 13493, 2019-11-24 00:26:11
2, 44331328, 13504, 2019-11-24 00:26:13
2, 44331388, 13754, 2019-11-24 00:26:15
2, 44331448, 13649, 2019-11-24 00:26:17
2, 44331508, 13430, 2019-11-24 00:26:19
2, 44331568, 13669, 2019-11-24 00:26:21
2, 44331628, 13601, 2019-11-24 00:26:23
2, 44331688, 13724, 2019-11-24 00:26:25
2, 44331748, 13486, 2019-11-24 00:26:27
1, 44332488, 11652, 2019-11-24 00:26:29
1, 44332548, 12958, 2019-11-24 00:26:31
1, 44332608, 11636, 2019-11-24 00:26:33
1, 44332668, 13079, 2019-11-24 00:26:35
1, 44332728, 11638, 2019-11-24 00:26:37
1, 44332788, 13202, 2019-11-24 00:26:39
1, 44332848, 11724, 2019-11-24 00:26:41
1, 44332908, 13003, 2019-11-24 00:26:43
1, 44332968, 11710, 2019-11-24 00:26:45
1, 44333028, 11653, 2019-11-24 00:26:47
1, 44333088, 13082, 2019-11-24 00:26:49
1, 44333148, 13088, 2019-11-24 00:26:51
1, 44333208, 13123, 2019-11-24 00:26:53
1, 44333268, 12961, 2019-11-24 00:26:55
1, 44333328, 11709, 2019-11-24 00:26:57
1, 44333388, 11715, 2019-11-24 00:26:59
5, 44331671, 10738, 2019-11-24 00:26:29
5, 44331731, 10592, 2019-11-24 00:26:31
5, 44331791, 9527, 2019-11-24 00:26:33
5, 44331851, 10774, 2019-11-24 00:26:35
5, 44331911, 10663, 2019-11-24 00:26:37
5, 44331971, 10791, 2019-11-24 00:26:39
5, 44332031, 10730, 2019-11-24 00:26:41
5, 44332091, 9503, 2019-11-24 00:26:43
5, 44332151, 10753, 2019-11-24 00:26:45
5, 44332211, 10633, 2019-11-24 00:26:47
5, 44332271, 10732, 2019-11-24 00:26:49
5, 44332331, 10676, 2019-11-24 00:26:51
5, 44332391, 10760, 2019-11-24 00:26:53
5, 44332451, 10657, 2019-11-24 00:26:55
5, 44332511, 10674, 2019-11-24 00:26:57
5, 44332571, 10735, 2019-11-24 00:26:59
0, 44332824, 19628, 2019-11-24 00:26:29
0, 44332884, 19599, 2019-11-24 00:26:31
0, 44332944, 17467, 2019-11-24 00:26:33
0, 44333004, 20001, 2019-11-24 00:26:35
0, 44333064, 19893, 2019-11-24 00:26:37
0, 44333124, 19996, 2019-11-24 00:26:39
0, 44333184, 21391, 2019-11-24 00:26:41
0, 44333244, 20130, 2019-11-24 00:26:43
0, 44333304, 21329, 2019-11-24 00:26:45
0, 44333364, 21593, 2019-11-24 00:26:47
0, 44333424, 19318, 2019-11-24 00:26:49
0, 44333484, 19962, 2019-11-24 00:26:51
0, 44333544, 21266, 2019-11-24 00:26:53
0, 44333604, 20030, 2019-11-24 00:26:55
0, 44333664, 20036, 2019-11-24 00:26:57
0, 44333724, 20386, 2019-11-24 00:26:59
4, 44332637, 12427, 2019-11-24 00:26:29
4, 44332697, 12548, 2019-11-24 00:26:31
4, 44332757, 12392, 2019-11-24 00:26:33
4, 44332817, 12295, 2019-11-24 00:26:35
4, 44332877, 11075, 2019-11-24 00:26:37
4, 44332937, 11005, 2019-11-24 00:26:39
4, 44332997, 11267, 2019-11-24 00:26:41
4, 44333057, 12223, 2019-11-24 00:26:43
4, 44333117, 11121, 2019-11-24 00:26:45
4, 44333177, 12317, 2019-11-24 00:26:47
4, 44333237, 12390, 2019-11-24 00:26:49
4, 44333297, 12327, 2019-11-24 00:26:51
4, 44333357, 12249, 2019-11-24 00:26:53
4, 44333417, 10976, 2019-11-24 00:26:55
4, 44333477, 11051, 2019-11-24 00:26:57
4, 44333537, 11321, 2019-11-24 00:26:59
6, 44332891, 16497, 2019-11-24 00:26:29
6, 44332951, 14809, 2019-11-24 00:26:31
6, 44333011, 12808, 2019-11-24 00:26:33
6, 44333071, 14678, 2019-11-24 00:26:35
6, 44333131, 14783, 2019-11-24 00:26:37
6, 44333191, 16455, 2019-11-24 00:26:39
6, 44333251, 13576, 2019-11-24 00:26:41
6, 44333311, 14703, 2019-11-24 00:26:43
6, 44333371, 13710, 2019-11-24 00:26:45
6, 44333431, 16443, 2019-11-24 00:26:47
6, 44333491, 13620, 2019-11-24 00:26:49
6, 44333551, 13538, 2019-11-24 00:26:51
6, 44333611, 14880, 2019-11-24 00:26:53
6, 44333671, 16386, 2019-11-24 00:26:55
6, 44333731, 13614, 2019-11-24 00:26:57
6, 44333791, 14699, 2019-11-24 00:26:59
3, 44331692, 7130, 2019-11-24 00:26:29
3, 44331752, 7628, 2019-11-24 00:26:31
3, 44331812, 8065, 2019-11-24 00:26:33
3, 44331872, 7653, 2019-11-24 00:26:35
3, 44331932, 7944, 2019-11-24 00:26:37
3, 44331992, 8065, 2019-11-24 00:26:39
3, 44332052, 8078, 2019-11-24 00:26:41
3, 44332112, 8008, 2019-11-24 00:26:43
3, 44332172, 8011, 2019-11-24 00:26:45
3, 44332232, 7988, 2019-11-24 00:26:47
3, 44332292, 7892, 2019-11-24 00:26:49
3, 44332352, 7920, 2019-11-24 00:26:51
3, 44332412, 7981, 2019-11-24 00:26:53
3, 44332472, 7726, 2019-11-24 00:26:55
3, 44332532, 8013, 2019-11-24 00:26:57
3, 44332592, 7788, 2019-11-24 00:26:59
2, 44331808, 13693, 2019-11-24 00:26:29
2, 44331868, 13512, 2019-11-24 00:26:31
2, 44331928, 14316, 2019-11-24 00:26:33
2, 44331988, 12147, 2019-11-24 00:26:35
2, 44332048, 13341, 2019-11-24 00:26:37
2, 44332108, 13835, 2019-11-24 00:26:39
2, 44332168, 13448, 2019-11-24 00:26:41
2, 44332228, 13680, 2019-11-24 00:26:43
2, 44332288, 13468, 2019-11-24 00:26:45
2, 44332348, 13529, 2019-11-24 00:26:47
2, 44332408, 12254, 2019-11-24 00:26:49
2, 44332468, 12192, 2019-11-24 00:26:51
2, 44332528, 13868, 2019-11-24 00:26:53
2, 44332588, 13511, 2019-11-24 00:26:55
2, 44332648, 13511, 2019-11-24 00:26:57
2, 44332708, 13668, 2019-11-24 00:26:59
0, 44333784, 20291, 2019-11-24 00:27:1
0, 44333844, 20542, 2019-11-24 00:27:3
0, 44333904, 20430, 2019-11-24 00:27:5
0, 44333964, 20037, 2019-11-24 00:27:7
0, 44334024, 20715, 2019-11-24 00:27:9
0, 44334084, 20695, 2019-11-24 00:27:11
0, 44334144, 20490, 2019-11-24 00:27:13
0, 44334204, 19433, 2019-11-24 00:27:15
0, 44334264, 19719, 2019-11-24 00:27:17
0, 44334324, 18343, 2019-11-24 00:27:19
0, 44334384, 17939, 2019-11-24 00:27:21
0, 44334444, 20457, 2019-11-24 00:27:23
0, 44334504, 19324, 2019-11-24 00:27:25
0, 44334564, 21331, 2019-11-24 00:27:27
0, 44334624, 18806, 2019-11-24 00:27:29
1, 44333448, 13123, 2019-11-24 00:27:1
1, 44333508, 13086, 2019-11-24 00:27:3
1, 44333568, 13117, 2019-11-24 00:27:5
1, 44333628, 13106, 2019-11-24 00:27:7
1, 44333688, 13211, 2019-11-24 00:27:9
1, 44333748, 11678, 2019-11-24 00:27:11
1, 44333808, 11592, 2019-11-24 00:27:13
1, 44333868, 13158, 2019-11-24 00:27:15
1, 44333928, 13142, 2019-11-24 00:27:17
1, 44333988, 12940, 2019-11-24 00:27:19
1, 44334048, 11656, 2019-11-24 00:27:21
1, 44334108, 13180, 2019-11-24 00:27:23
1, 44334168, 13028, 2019-11-24 00:27:25
1, 44334228, 12990, 2019-11-24 00:27:27
1, 44334288, 12969, 2019-11-24 00:27:29
5, 44332631, 10584, 2019-11-24 00:27:1
5, 44332691, 10778, 2019-11-24 00:27:3
5, 44332751, 10767, 2019-11-24 00:27:5
5, 44332811, 10743, 2019-11-24 00:27:7
5, 44332871, 10689, 2019-11-24 00:27:9
5, 44332931, 10724, 2019-11-24 00:27:11
5, 44332991, 10691, 2019-11-24 00:27:13
5, 44333051, 10621, 2019-11-24 00:27:15
5, 44333111, 10698, 2019-11-24 00:27:17
5, 44333171, 10735, 2019-11-24 00:27:19
5, 44333231, 10653, 2019-11-24 00:27:21
5, 44333291, 10719, 2019-11-24 00:27:23
5, 44333351, 10747, 2019-11-24 00:27:25
5, 44333411, 10780, 2019-11-24 00:27:27
5, 44333471, 10802, 2019-11-24 00:27:29
6, 44333851, 14798, 2019-11-24 00:27:1
6, 44333911, 14856, 2019-11-24 00:27:3
6, 44333971, 13584, 2019-11-24 00:27:5
6, 44334031, 14701, 2019-11-24 00:27:7
6, 44334091, 13778, 2019-11-24 00:27:9
6, 44334151, 16364, 2019-11-24 00:27:11
6, 44334211, 13658, 2019-11-24 00:27:13
6, 44334271, 14584, 2019-11-24 00:27:15
6, 44334331, 14714, 2019-11-24 00:27:17
6, 44334391, 16377, 2019-11-24 00:27:19
6, 44334451, 14696, 2019-11-24 00:27:21
6, 44334511, 13628, 2019-11-24 00:27:23
6, 44334571, 14819, 2019-11-24 00:27:25
6, 44334631, 14715, 2019-11-24 00:27:27
6, 44334691, 14761, 2019-11-24 00:27:29
4, 44333597, 11045, 2019-11-24 00:27:1
4, 44333657, 12383, 2019-11-24 00:27:3
4, 44333717, 12226, 2019-11-24 00:27:5
4, 44333777, 10976, 2019-11-24 00:27:7
4, 44333837, 11005, 2019-11-24 00:27:9
4, 44333897, 10921, 2019-11-24 00:27:11
4, 44333957, 11270, 2019-11-24 00:27:13
4, 44334017, 11125, 2019-11-24 00:27:15
4, 44334077, 12262, 2019-11-24 00:27:17
4, 44334137, 11170, 2019-11-24 00:27:19
4, 44334197, 12176, 2019-11-24 00:27:21
4, 44334257, 10936, 2019-11-24 00:27:23
4, 44334317, 12299, 2019-11-24 00:27:25
4, 44334377, 10981, 2019-11-24 00:27:27
4, 44334437, 12237, 2019-11-24 00:27:29
2, 44332768, 13335, 2019-11-24 00:27:1
2, 44332828, 13641, 2019-11-24 00:27:3
2, 44332888, 13378, 2019-11-24 00:27:5
2, 44332948, 13714, 2019-11-24 00:27:7
2, 44333008, 12198, 2019-11-24 00:27:9
2, 44333068, 12104, 2019-11-24 00:27:11
2, 44333128, 13817, 2019-11-24 00:27:13
2, 44333188, 13605, 2019-11-24 00:27:15
2, 44333248, 13879, 2019-11-24 00:27:17
2, 44333308, 12409, 2019-11-24 00:27:19
2, 44333368, 12398, 2019-11-24 00:27:21
2, 44333428, 12127, 2019-11-24 00:27:23
2, 44333488, 13502, 2019-11-24 00:27:25
2, 44333548, 13511, 2019-11-24 00:27:27
2, 44333608, 13581, 2019-11-24 00:27:29
3, 44332652, 7858, 2019-11-24 00:27:1
3, 44332712, 7893, 2019-11-24 00:27:3
3, 44332772, 8011, 2019-11-24 00:27:5
3, 44332832, 8054, 2019-11-24 00:27:7
3, 44332892, 7914, 2019-11-24 00:27:9
3, 44332952, 7989, 2019-11-24 00:27:11
3, 44333012, 7992, 2019-11-24 00:27:13
3, 44333072, 7942, 2019-11-24 00:27:15
3, 44333132, 7963, 2019-11-24 00:27:17
3, 44333192, 7742, 2019-11-24 00:27:19
3, 44333252, 8091, 2019-11-24 00:27:21
3, 44333312, 7760, 2019-11-24 00:27:23
3, 44333372, 7929, 2019-11-24 00:27:25
3, 44333432, 7083, 2019-11-24 00:27:27
3, 44333492, 7985, 2019-11-24 00:27:29
6, 44334751, 13591, 2019-11-24 00:27:31
6, 44334811, 14793, 2019-11-24 00:27:33
6, 44334871, 14781, 2019-11-24 00:27:35
6, 44334931, 14787, 2019-11-24 00:27:37
6, 44334991, 14912, 2019-11-24 00:27:39
6, 44335051, 14770, 2019-11-24 00:27:41
6, 44335111, 14644, 2019-11-24 00:27:43
6, 44335171, 14740, 2019-11-24 00:27:45
6, 44335231, 14977, 2019-11-24 00:27:47
6, 44335291, 14846, 2019-11-24 00:27:49
6, 44335351, 16318, 2019-11-24 00:27:51
6, 44335411, 14786, 2019-11-24 00:27:53
6, 44335471, 14996, 2019-11-24 00:27:55
6, 44335531, 14799, 2019-11-24 00:27:57
6, 44335591, 14811, 2019-11-24 00:27:59
6, 44335651, 14749, 2019-11-24 00:28:1
1, 44334348, 11675, 2019-11-24 00:27:31
1, 44334408, 11709, 2019-11-24 00:27:33
1, 44334468, 13115, 2019-11-24 00:27:35
1, 44334528, 13012, 2019-11-24 00:27:37
1, 44334588, 13210, 2019-11-24 00:27:39
1, 44334648, 13145, 2019-11-24 00:27:41
1, 44334708, 11746, 2019-11-24 00:27:43
1, 44334768, 12996, 2019-11-24 00:27:45
1, 44334828, 11494, 2019-11-24 00:27:47
1, 44334888, 11606, 2019-11-24 00:27:49
1, 44334948, 11555, 2019-11-24 00:27:51
1, 44335008, 11660, 2019-11-24 00:27:53
1, 44335068, 13204, 2019-11-24 00:27:55
1, 44335128, 11680, 2019-11-24 00:27:57
1, 44335188, 11610, 2019-11-24 00:27:59
1, 44335248, 13119, 2019-11-24 00:28:1
4, 44334497, 11014, 2019-11-24 00:27:31
4, 44334557, 11128, 2019-11-24 00:27:33
4, 44334617, 12301, 2019-11-24 00:27:35
4, 44334677, 12391, 2019-11-24 00:27:37
4, 44334737, 12282, 2019-11-24 00:27:39
4, 44334797, 12267, 2019-11-24 00:27:41
4, 44334857, 11112, 2019-11-24 00:27:43
4, 44334917, 11280, 2019-11-24 00:27:45
4, 44334977, 11025, 2019-11-24 00:27:47
4, 44335037, 10991, 2019-11-24 00:27:49
4, 44335097, 12549, 2019-11-24 00:27:51
4, 44335157, 13795, 2019-11-24 00:27:53
4, 44335217, 12170, 2019-11-24 00:27:55
4, 44335277, 11150, 2019-11-24 00:27:57
4, 44335337, 11122, 2019-11-24 00:27:59
4, 44335397, 12341, 2019-11-24 00:28:1
3, 44333552, 7952, 2019-11-24 00:27:31
3, 44333612, 8133, 2019-11-24 00:27:33
3, 44333672, 8074, 2019-11-24 00:27:35
3, 44333732, 7942, 2019-11-24 00:27:37
3, 44333792, 7969, 2019-11-24 00:27:39
3, 44333852, 7926, 2019-11-24 00:27:41
3, 44333912, 7750, 2019-11-24 00:27:43
3, 44333972, 7991, 2019-11-24 00:27:45
3, 44334032, 7687, 2019-11-24 00:27:47
3, 44334092, 7013, 2019-11-24 00:27:49
3, 44334152, 7944, 2019-11-24 00:27:51
3, 44334212, 7941, 2019-11-24 00:27:53
3, 44334272, 7939, 2019-11-24 00:27:55
3, 44334332, 7919, 2019-11-24 00:27:57
3, 44334392, 8043, 2019-11-24 00:27:59
3, 44334452, 7930, 2019-11-24 00:28:1
5, 44333531, 10670, 2019-11-24 00:27:31
5, 44333591, 10721, 2019-11-24 00:27:33
5, 44333651, 10785, 2019-11-24 00:27:35
5, 44333711, 10681, 2019-11-24 00:27:37
5, 44333771, 10835, 2019-11-24 00:27:39
5, 44333831, 10618, 2019-11-24 00:27:41
5, 44333891, 10650, 2019-11-24 00:27:43
5, 44333951, 10599, 2019-11-24 00:27:45
5, 44334011, 10732, 2019-11-24 00:27:47
5, 44334071, 10785, 2019-11-24 00:27:49
5, 44334131, 10754, 2019-11-24 00:27:51
5, 44334191, 10695, 2019-11-24 00:27:53
5, 44334251, 10862, 2019-11-24 00:27:55
5, 44334311, 10753, 2019-11-24 00:27:57
5, 44334371, 10692, 2019-11-24 00:27:59
5, 44334431, 10688, 2019-11-24 00:28:1
2, 44333668, 13364, 2019-11-24 00:27:31
2, 44333728, 13613, 2019-11-24 00:27:33
2, 44333788, 13562, 2019-11-24 00:27:35
2, 44333848, 13677, 2019-11-24 00:27:37
2, 44333908, 13544, 2019-11-24 00:27:39
2, 44333968, 13320, 2019-11-24 00:27:41
2, 44334028, 13599, 2019-11-24 00:27:43
2, 44334088, 12389, 2019-11-24 00:27:45
2, 44334148, 11890, 2019-11-24 00:27:47
2, 44334208, 13424, 2019-11-24 00:27:49
2, 44334268, 13372, 2019-11-24 00:27:51
2, 44334328, 13656, 2019-11-24 00:27:53
2, 44334388, 13494, 2019-11-24 00:27:55
2, 44334448, 13402, 2019-11-24 00:27:57
2, 44334508, 13729, 2019-11-24 00:27:59
2, 44334568, 12027, 2019-11-24 00:28:1
0, 44334684, 20032, 2019-11-24 00:27:31
0, 44334744, 20337, 2019-11-24 00:27:33
0, 44334804, 20310, 2019-11-24 00:27:35
0, 44334864, 20266, 2019-11-24 00:27:37
0, 44334924, 21652, 2019-11-24 00:27:39
0, 44334984, 20649, 2019-11-24 00:27:41
0, 44335044, 20941, 2019-11-24 00:27:43
0, 44335104, 17821, 2019-11-24 00:27:45
0, 44335164, 20088, 2019-11-24 00:27:47
0, 44335224, 21530, 2019-11-24 00:27:49
0, 44335284, 21434, 2019-11-24 00:27:51
0, 44335344, 20521, 2019-11-24 00:27:53
0, 44335404, 21453, 2019-11-24 00:27:55
0, 44335464, 21658, 2019-11-24 00:27:57
0, 44335524, 19663, 2019-11-24 00:27:59
0, 44335584, 20710, 2019-11-24 00:28:1
6, 44335711, 13831, 2019-11-24 00:28:3
6, 44335771, 14805, 2019-11-24 00:28:5
6, 44335831, 14787, 2019-11-24 00:28:7
6, 44335891, 14801, 2019-11-24 00:28:9
6, 44335951, 13706, 2019-11-24 00:28:11
6, 44336011, 14742, 2019-11-24 00:28:13
6, 44336071, 16346, 2019-11-24 00:28:15
6, 44336131, 14765, 2019-11-24 00:28:17
6, 44336191, 13744, 2019-11-24 00:28:19
6, 44336251, 14866, 2019-11-24 00:28:21
6, 44336311, 16435, 2019-11-24 00:28:23
6, 44336371, 16370, 2019-11-24 00:28:25
6, 44336431, 13816, 2019-11-24 00:28:27
6, 44336491, 14787, 2019-11-24 00:28:29
6, 44336551, 14833, 2019-11-24 00:28:31
6, 44336611, 14761, 2019-11-24 00:28:33
0, 44335644, 20130, 2019-11-24 00:28:3
0, 44335704, 21516, 2019-11-24 00:28:5
0, 44335764, 20199, 2019-11-24 00:28:7
0, 44335824, 20403, 2019-11-24 00:28:9
0, 44335884, 21463, 2019-11-24 00:28:11
0, 44335944, 21665, 2019-11-24 00:28:13
0, 44336004, 20632, 2019-11-24 00:28:15
